Image,Garbage_category
plastic/plastic762.jpg,plastic
cardboard/cardboard450.jpg,cardboard
clothes/clothes200.jpg,clothes
trash/trash93.jpg,trash
brown-glass/brown-glass276.jpg,brown-glass
shoes/shoes1371.jpg,shoes
clothes/clothes843.jpg,clothes
plastic/plastic687.jpg,plastic
cardboard/cardboard854.jpg,cardboard
clothes/clothes29.jpg,clothes
clothes/clothes4611.jpg,clothes
clothes/clothes38.jpg,clothes
clothes/clothes2726.jpg,clothes
clothes/clothes1123.jpg,clothes
clothes/clothes3498.jpg,clothes
green-glass/green-glass531.jpg,green-glass
clothes/clothes120.jpg,clothes
trash/trash563.jpg,trash
clothes/clothes1137.jpg,clothes
paper/paper805.jpg,paper
paper/paper999.jpg,paper
trash/trash404.jpg,trash
metal/metal99.jpg,metal
biological/biological209.jpg,biological
clothes/clothes2037.jpg,clothes
biological/biological572.jpg,biological
clothes/clothes3499.jpg,clothes
battery/battery373.jpg,battery
clothes/clothes4817.jpg,clothes
cardboard/cardboard83.jpg,cardboard
clothes/clothes5313.jpg,clothes
clothes/clothes2611.jpg,clothes
clothes/clothes3553.jpg,clothes
shoes/shoes489.jpg,shoes
clothes/clothes39.jpg,clothes
shoes/shoes450.jpg,shoes
metal/metal752.jpg,metal
paper/paper745.jpg,paper
shoes/shoes1226.jpg,shoes
green-glass/green-glass144.jpg,green-glass
shoes/shoes1717.jpg,shoes
shoes/shoes941.jpg,shoes
shoes/shoes388.jpg,shoes
paper/paper686.jpg,paper
biological/biological203.jpg,biological
cardboard/cardboard190.jpg,cardboard
clothes/clothes87.jpg,clothes
clothes/clothes4301.jpg,clothes
trash/trash572.jpg,trash
green-glass/green-glass357.jpg,green-glass
shoes/shoes1603.jpg,shoes
clothes/clothes2830.jpg,clothes
paper/paper424.jpg,paper
clothes/clothes1560.jpg,clothes
cardboard/cardboard768.jpg,cardboard
clothes/clothes5202.jpg,clothes
battery/battery766.jpg,battery
shoes/shoes620.jpg,shoes
clothes/clothes4804.jpg,clothes
clothes/clothes4617.jpg,clothes
shoes/shoes36.jpg,shoes
shoes/shoes1507.jpg,shoes
trash/trash664.jpg,trash
shoes/shoes288.jpg,shoes
metal/metal317.jpg,metal
shoes/shoes448.jpg,shoes
shoes/shoes416.jpg,shoes
clothes/clothes1067.jpg,clothes
shoes/shoes155.jpg,shoes
clothes/clothes4281.jpg,clothes
clothes/clothes3748.jpg,clothes
shoes/shoes1679.jpg,shoes
paper/paper452.jpg,paper
green-glass/green-glass602.jpg,green-glass
clothes/clothes3203.jpg,clothes
shoes/shoes974.jpg,shoes
clothes/clothes813.jpg,clothes
shoes/shoes1977.jpg,shoes
shoes/shoes98.jpg,shoes
shoes/shoes1611.jpg,shoes
plastic/plastic331.jpg,plastic
cardboard/cardboard348.jpg,cardboard
trash/trash364.jpg,trash
clothes/clothes3425.jpg,clothes
shoes/shoes20.jpg,shoes
metal/metal242.jpg,metal
clothes/clothes3196.jpg,clothes
shoes/shoes501.jpg,shoes
cardboard/cardboard592.jpg,cardboard
clothes/clothes861.jpg,clothes
clothes/clothes3580.jpg,clothes
cardboard/cardboard363.jpg,cardboard
brown-glass/brown-glass80.jpg,brown-glass
shoes/shoes1231.jpg,shoes
biological/biological725.jpg,biological
shoes/shoes910.jpg,shoes
clothes/clothes3404.jpg,clothes
shoes/shoes1155.jpg,shoes
clothes/clothes367.jpg,clothes
battery/battery534.jpg,battery
clothes/clothes3480.jpg,clothes
green-glass/green-glass291.jpg,green-glass
clothes/clothes2271.jpg,clothes
shoes/shoes1714.jpg,shoes
clothes/clothes1246.jpg,clothes
shoes/shoes1500.jpg,shoes
cardboard/cardboard215.jpg,cardboard
shoes/shoes1383.jpg,shoes
cardboard/cardboard685.jpg,cardboard
clothes/clothes5065.jpg,clothes
clothes/clothes2867.jpg,clothes
clothes/clothes1816.jpg,clothes
clothes/clothes637.jpg,clothes
cardboard/cardboard39.jpg,cardboard
green-glass/green-glass220.jpg,green-glass
brown-glass/brown-glass360.jpg,brown-glass
clothes/clothes4703.jpg,clothes
clothes/clothes3222.jpg,clothes
green-glass/green-glass172.jpg,green-glass
plastic/plastic729.jpg,plastic
biological/biological495.jpg,biological
clothes/clothes316.jpg,clothes
metal/metal706.jpg,metal
battery/battery696.jpg,battery
brown-glass/brown-glass6.jpg,brown-glass
metal/metal419.jpg,metal
paper/paper748.jpg,paper
clothes/clothes1057.jpg,clothes
cardboard/cardboard355.jpg,cardboard
clothes/clothes4114.jpg,clothes
brown-glass/brown-glass127.jpg,brown-glass
shoes/shoes1421.jpg,shoes
clothes/clothes3738.jpg,clothes
shoes/shoes187.jpg,shoes
trash/trash668.jpg,trash
biological/biological342.jpg,biological
metal/metal269.jpg,metal
cardboard/cardboard101.jpg,cardboard
shoes/shoes1726.jpg,shoes
shoes/shoes1072.jpg,shoes
clothes/clothes2115.jpg,clothes
clothes/clothes3120.jpg,clothes
clothes/clothes4361.jpg,clothes
cardboard/cardboard732.jpg,cardboard
shoes/shoes1084.jpg,shoes
green-glass/green-glass29.jpg,green-glass
plastic/plastic628.jpg,plastic
clothes/clothes2369.jpg,clothes
green-glass/green-glass211.jpg,green-glass
battery/battery812.jpg,battery
brown-glass/brown-glass126.jpg,brown-glass
clothes/clothes1675.jpg,clothes
battery/battery672.jpg,battery
brown-glass/brown-glass43.jpg,brown-glass
clothes/clothes3466.jpg,clothes
clothes/clothes986.jpg,clothes
clothes/clothes347.jpg,clothes
green-glass/green-glass390.jpg,green-glass
clothes/clothes663.jpg,clothes
clothes/clothes1468.jpg,clothes
battery/battery181.jpg,battery
shoes/shoes527.jpg,shoes
paper/paper973.jpg,paper
green-glass/green-glass206.jpg,green-glass
clothes/clothes964.jpg,clothes
clothes/clothes4479.jpg,clothes
cardboard/cardboard702.jpg,cardboard
cardboard/cardboard188.jpg,cardboard
paper/paper141.jpg,paper
trash/trash584.jpg,trash
clothes/clothes554.jpg,clothes
biological/biological831.jpg,biological
brown-glass/brown-glass155.jpg,brown-glass
plastic/plastic783.jpg,plastic
clothes/clothes279.jpg,clothes
cardboard/cardboard96.jpg,cardboard
clothes/clothes3476.jpg,clothes
clothes/clothes1330.jpg,clothes
paper/paper80.jpg,paper
trash/trash45.jpg,trash
shoes/shoes1778.jpg,shoes
battery/battery593.jpg,battery
cardboard/cardboard268.jpg,cardboard
biological/biological41.jpg,biological
trash/trash176.jpg,trash
clothes/clothes1615.jpg,clothes
clothes/clothes5248.jpg,clothes
green-glass/green-glass86.jpg,green-glass
clothes/clothes2929.jpg,clothes
clothes/clothes842.jpg,clothes
clothes/clothes2598.jpg,clothes
biological/biological962.jpg,biological
metal/metal580.jpg,metal
metal/metal138.jpg,metal
metal/metal411.jpg,metal
shoes/shoes1331.jpg,shoes
shoes/shoes1447.jpg,shoes
clothes/clothes4088.jpg,clothes
green-glass/green-glass339.jpg,green-glass
battery/battery842.jpg,battery
paper/paper126.jpg,paper
plastic/plastic62.jpg,plastic
clothes/clothes2453.jpg,clothes
clothes/clothes3175.jpg,clothes
clothes/clothes691.jpg,clothes
clothes/clothes2022.jpg,clothes
green-glass/green-glass532.jpg,green-glass
clothes/clothes1122.jpg,clothes
shoes/shoes1578.jpg,shoes
brown-glass/brown-glass580.jpg,brown-glass
cardboard/cardboard838.jpg,cardboard
clothes/clothes5324.jpg,clothes
green-glass/green-glass340.jpg,green-glass
paper/paper554.jpg,paper
plastic/plastic808.jpg,plastic
metal/metal641.jpg,metal
clothes/clothes2197.jpg,clothes
plastic/plastic693.jpg,plastic
shoes/shoes1840.jpg,shoes
paper/paper858.jpg,paper
clothes/clothes922.jpg,clothes
metal/metal373.jpg,metal
metal/metal600.jpg,metal
shoes/shoes858.jpg,shoes
clothes/clothes2833.jpg,clothes
shoes/shoes1713.jpg,shoes
metal/metal498.jpg,metal
clothes/clothes5107.jpg,clothes
green-glass/green-glass541.jpg,green-glass
plastic/plastic160.jpg,plastic
shoes/shoes1865.jpg,shoes
paper/paper478.jpg,paper
clothes/clothes4851.jpg,clothes
shoes/shoes201.jpg,shoes
paper/paper742.jpg,paper
paper/paper516.jpg,paper
clothes/clothes4924.jpg,clothes
clothes/clothes5257.jpg,clothes
biological/biological133.jpg,biological
plastic/plastic466.jpg,plastic
battery/battery173.jpg,battery
shoes/shoes1313.jpg,shoes
metal/metal502.jpg,metal
clothes/clothes3306.jpg,clothes
shoes/shoes1475.jpg,shoes
brown-glass/brown-glass464.jpg,brown-glass
cardboard/cardboard318.jpg,cardboard
plastic/plastic727.jpg,plastic
paper/paper283.jpg,paper
metal/metal282.jpg,metal
trash/trash647.jpg,trash
green-glass/green-glass470.jpg,green-glass
clothes/clothes3420.jpg,clothes
clothes/clothes4565.jpg,clothes
battery/battery37.jpg,battery
plastic/plastic841.jpg,plastic
paper/paper217.jpg,paper
paper/paper683.jpg,paper
paper/paper207.jpg,paper
clothes/clothes506.jpg,clothes
biological/biological580.jpg,biological
battery/battery558.jpg,battery
clothes/clothes336.jpg,clothes
metal/metal409.jpg,metal
clothes/clothes832.jpg,clothes
clothes/clothes2586.jpg,clothes
clothes/clothes2135.jpg,clothes
plastic/plastic703.jpg,plastic
biological/biological175.jpg,biological
biological/biological343.jpg,biological
clothes/clothes2671.jpg,clothes
brown-glass/brown-glass143.jpg,brown-glass
biological/biological84.jpg,biological
metal/metal42.jpg,metal
shoes/shoes703.jpg,shoes
paper/paper276.jpg,paper
biological/biological241.jpg,biological
green-glass/green-glass568.jpg,green-glass
trash/trash374.jpg,trash
clothes/clothes1990.jpg,clothes
cardboard/cardboard499.jpg,cardboard
shoes/shoes789.jpg,shoes
shoes/shoes617.jpg,shoes
clothes/clothes3277.jpg,clothes
battery/battery18.jpg,battery
shoes/shoes777.jpg,shoes
clothes/clothes1609.jpg,clothes
clothes/clothes1382.jpg,clothes
clothes/clothes4736.jpg,clothes
cardboard/cardboard259.jpg,cardboard
clothes/clothes2719.jpg,clothes
brown-glass/brown-glass506.jpg,brown-glass
shoes/shoes1207.jpg,shoes
paper/paper83.jpg,paper
green-glass/green-glass404.jpg,green-glass
clothes/clothes2724.jpg,clothes
battery/battery734.jpg,battery
metal/metal563.jpg,metal
clothes/clothes990.jpg,clothes
clothes/clothes4166.jpg,clothes
clothes/clothes3664.jpg,clothes
clothes/clothes1915.jpg,clothes
shoes/shoes1463.jpg,shoes
clothes/clothes5268.jpg,clothes
plastic/plastic201.jpg,plastic
clothes/clothes1878.jpg,clothes
clothes/clothes4985.jpg,clothes
cardboard/cardboard353.jpg,cardboard
plastic/plastic324.jpg,plastic
clothes/clothes5262.jpg,clothes
clothes/clothes5153.jpg,clothes
biological/biological212.jpg,biological
shoes/shoes793.jpg,shoes
clothes/clothes284.jpg,clothes
clothes/clothes3598.jpg,clothes
brown-glass/brown-glass238.jpg,brown-glass
shoes/shoes847.jpg,shoes
brown-glass/brown-glass285.jpg,brown-glass
clothes/clothes4574.jpg,clothes
trash/trash259.jpg,trash
battery/battery157.jpg,battery
green-glass/green-glass224.jpg,green-glass
shoes/shoes1489.jpg,shoes
shoes/shoes1244.jpg,shoes
shoes/shoes1729.jpg,shoes
clothes/clothes1363.jpg,clothes
shoes/shoes1657.jpg,shoes
biological/biological577.jpg,biological
clothes/clothes2326.jpg,clothes
clothes/clothes665.jpg,clothes
shoes/shoes1232.jpg,shoes
trash/trash551.jpg,trash
clothes/clothes1523.jpg,clothes
clothes/clothes3571.jpg,clothes
clothes/clothes4065.jpg,clothes
clothes/clothes644.jpg,clothes
brown-glass/brown-glass573.jpg,brown-glass
metal/metal525.jpg,metal
cardboard/cardboard14.jpg,cardboard
clothes/clothes2214.jpg,clothes
trash/trash348.jpg,trash
biological/biological397.jpg,biological
biological/biological408.jpg,biological
clothes/clothes5069.jpg,clothes
clothes/clothes207.jpg,clothes
plastic/plastic403.jpg,plastic
green-glass/green-glass238.jpg,green-glass
shoes/shoes276.jpg,shoes
biological/biological661.jpg,biological
green-glass/green-glass463.jpg,green-glass
green-glass/green-glass534.jpg,green-glass
battery/battery831.jpg,battery
clothes/clothes2060.jpg,clothes
clothes/clothes3219.jpg,clothes
clothes/clothes2011.jpg,clothes
clothes/clothes1770.jpg,clothes
biological/biological200.jpg,biological
biological/biological798.jpg,biological
green-glass/green-glass621.jpg,green-glass
paper/paper375.jpg,paper
paper/paper437.jpg,paper
clothes/clothes4183.jpg,clothes
battery/battery588.jpg,battery
clothes/clothes1674.jpg,clothes
clothes/clothes3031.jpg,clothes
clothes/clothes2021.jpg,clothes
paper/paper721.jpg,paper
cardboard/cardboard566.jpg,cardboard
paper/paper575.jpg,paper
brown-glass/brown-glass604.jpg,brown-glass
clothes/clothes1494.jpg,clothes
plastic/plastic528.jpg,plastic
shoes/shoes1698.jpg,shoes
plastic/plastic719.jpg,plastic
clothes/clothes1481.jpg,clothes
clothes/clothes440.jpg,clothes
paper/paper757.jpg,paper
battery/battery374.jpg,battery
trash/trash266.jpg,trash
shoes/shoes211.jpg,shoes
clothes/clothes204.jpg,clothes
shoes/shoes1409.jpg,shoes
plastic/plastic461.jpg,plastic
clothes/clothes4155.jpg,clothes
cardboard/cardboard27.jpg,cardboard
clothes/clothes3544.jpg,clothes
metal/metal1.jpg,metal
shoes/shoes124.jpg,shoes
clothes/clothes4930.jpg,clothes
paper/paper180.jpg,paper
clothes/clothes2319.jpg,clothes
clothes/clothes3856.jpg,clothes
clothes/clothes5191.jpg,clothes
trash/trash465.jpg,trash
shoes/shoes587.jpg,shoes
cardboard/cardboard100.jpg,cardboard
clothes/clothes1600.jpg,clothes
trash/trash479.jpg,trash
clothes/clothes4477.jpg,clothes
trash/trash143.jpg,trash
shoes/shoes550.jpg,shoes
clothes/clothes1229.jpg,clothes
cardboard/cardboard176.jpg,cardboard
paper/paper738.jpg,paper
clothes/clothes1610.jpg,clothes
shoes/shoes61.jpg,shoes
plastic/plastic73.jpg,plastic
trash/trash74.jpg,trash
shoes/shoes1555.jpg,shoes
plastic/plastic511.jpg,plastic
shoes/shoes1182.jpg,shoes
clothes/clothes5282.jpg,clothes
clothes/clothes1396.jpg,clothes
shoes/shoes1811.jpg,shoes
clothes/clothes1154.jpg,clothes
shoes/shoes25.jpg,shoes
battery/battery409.jpg,battery
paper/paper144.jpg,paper
biological/biological685.jpg,biological
clothes/clothes1891.jpg,clothes
clothes/clothes3535.jpg,clothes
green-glass/green-glass627.jpg,green-glass
plastic/plastic271.jpg,plastic
shoes/shoes1452.jpg,shoes
brown-glass/brown-glass81.jpg,brown-glass
green-glass/green-glass319.jpg,green-glass
shoes/shoes1567.jpg,shoes
cardboard/cardboard696.jpg,cardboard
clothes/clothes2983.jpg,clothes
green-glass/green-glass597.jpg,green-glass
clothes/clothes2989.jpg,clothes
cardboard/cardboard448.jpg,cardboard
biological/biological76.jpg,biological
clothes/clothes3409.jpg,clothes
plastic/plastic663.jpg,plastic
brown-glass/brown-glass263.jpg,brown-glass
paper/paper755.jpg,paper
battery/battery307.jpg,battery
metal/metal716.jpg,metal
clothes/clothes5178.jpg,clothes
green-glass/green-glass207.jpg,green-glass
battery/battery121.jpg,battery
clothes/clothes2901.jpg,clothes
metal/metal151.jpg,metal
battery/battery753.jpg,battery
clothes/clothes1418.jpg,clothes
trash/trash593.jpg,trash
cardboard/cardboard422.jpg,cardboard
clothes/clothes3275.jpg,clothes
clothes/clothes587.jpg,clothes
biological/biological370.jpg,biological
paper/paper176.jpg,paper
paper/paper639.jpg,paper
metal/metal586.jpg,metal
trash/trash332.jpg,trash
clothes/clothes412.jpg,clothes
paper/paper422.jpg,paper
biological/biological55.jpg,biological
battery/battery384.jpg,battery
clothes/clothes199.jpg,clothes
biological/biological971.jpg,biological
green-glass/green-glass360.jpg,green-glass
trash/trash91.jpg,trash
battery/battery692.jpg,battery
shoes/shoes1902.jpg,shoes
clothes/clothes2401.jpg,clothes
battery/battery559.jpg,battery
shoes/shoes419.jpg,shoes
metal/metal299.jpg,metal
plastic/plastic262.jpg,plastic
biological/biological810.jpg,biological
brown-glass/brown-glass227.jpg,brown-glass
cardboard/cardboard43.jpg,cardboard
clothes/clothes2116.jpg,clothes
clothes/clothes4504.jpg,clothes
plastic/plastic150.jpg,plastic
battery/battery684.jpg,battery
cardboard/cardboard447.jpg,cardboard
clothes/clothes70.jpg,clothes
clothes/clothes2573.jpg,clothes
biological/biological395.jpg,biological
shoes/shoes1430.jpg,shoes
clothes/clothes2290.jpg,clothes
clothes/clothes915.jpg,clothes
clothes/clothes3280.jpg,clothes
metal/metal510.jpg,metal
clothes/clothes2546.jpg,clothes
plastic/plastic488.jpg,plastic
biological/biological857.jpg,biological
trash/trash307.jpg,trash
biological/biological288.jpg,biological
paper/paper471.jpg,paper
biological/biological227.jpg,biological
plastic/plastic751.jpg,plastic
shoes/shoes451.jpg,shoes
clothes/clothes4303.jpg,clothes
battery/battery782.jpg,battery
brown-glass/brown-glass466.jpg,brown-glass
battery/battery50.jpg,battery
brown-glass/brown-glass248.jpg,brown-glass
metal/metal695.jpg,metal
cardboard/cardboard227.jpg,cardboard
clothes/clothes1802.jpg,clothes
metal/metal288.jpg,metal
green-glass/green-glass526.jpg,green-glass
clothes/clothes3181.jpg,clothes
green-glass/green-glass485.jpg,green-glass
shoes/shoes875.jpg,shoes
paper/paper396.jpg,paper
clothes/clothes4808.jpg,clothes
metal/metal444.jpg,metal
paper/paper377.jpg,paper
cardboard/cardboard803.jpg,cardboard
clothes/clothes1838.jpg,clothes
plastic/plastic646.jpg,plastic
shoes/shoes1146.jpg,shoes
battery/battery669.jpg,battery
shoes/shoes1678.jpg,shoes
biological/biological13.jpg,biological
clothes/clothes2031.jpg,clothes
clothes/clothes1108.jpg,clothes
shoes/shoes1001.jpg,shoes
shoes/shoes1830.jpg,shoes
plastic/plastic532.jpg,plastic
trash/trash607.jpg,trash
clothes/clothes3855.jpg,clothes
metal/metal763.jpg,metal
metal/metal36.jpg,metal
clothes/clothes2956.jpg,clothes
shoes/shoes305.jpg,shoes
paper/paper754.jpg,paper
clothes/clothes3932.jpg,clothes
brown-glass/brown-glass383.jpg,brown-glass
shoes/shoes484.jpg,shoes
shoes/shoes251.jpg,shoes
clothes/clothes247.jpg,clothes
green-glass/green-glass604.jpg,green-glass
brown-glass/brown-glass246.jpg,brown-glass
battery/battery116.jpg,battery
clothes/clothes3221.jpg,clothes
metal/metal643.jpg,metal
battery/battery143.jpg,battery
clothes/clothes3732.jpg,clothes
metal/metal443.jpg,metal
biological/biological699.jpg,biological
green-glass/green-glass134.jpg,green-glass
clothes/clothes3362.jpg,clothes
clothes/clothes10.jpg,clothes
brown-glass/brown-glass532.jpg,brown-glass
battery/battery503.jpg,battery
clothes/clothes3852.jpg,clothes
clothes/clothes1686.jpg,clothes
trash/trash416.jpg,trash
shoes/shoes1663.jpg,shoes
battery/battery556.jpg,battery
clothes/clothes5092.jpg,clothes
clothes/clothes1769.jpg,clothes
trash/trash308.jpg,trash
battery/battery284.jpg,battery
clothes/clothes575.jpg,clothes
clothes/clothes3980.jpg,clothes
clothes/clothes2539.jpg,clothes
clothes/clothes2447.jpg,clothes
trash/trash265.jpg,trash
clothes/clothes1904.jpg,clothes
metal/metal196.jpg,metal
biological/biological236.jpg,biological
paper/paper481.jpg,paper
clothes/clothes2385.jpg,clothes
metal/metal3.jpg,metal
battery/battery87.jpg,battery
metal/metal753.jpg,metal
paper/paper710.jpg,paper
shoes/shoes57.jpg,shoes
shoes/shoes349.jpg,shoes
shoes/shoes744.jpg,shoes
clothes/clothes1020.jpg,clothes
clothes/clothes1997.jpg,clothes
clothes/clothes1141.jpg,clothes
clothes/clothes824.jpg,clothes
clothes/clothes4929.jpg,clothes
paper/paper615.jpg,paper
clothes/clothes508.jpg,clothes
clothes/clothes4964.jpg,clothes
clothes/clothes1935.jpg,clothes
green-glass/green-glass623.jpg,green-glass
clothes/clothes4517.jpg,clothes
battery/battery370.jpg,battery
clothes/clothes479.jpg,clothes
metal/metal208.jpg,metal
shoes/shoes1013.jpg,shoes
paper/paper210.jpg,paper
clothes/clothes2101.jpg,clothes
clothes/clothes3195.jpg,clothes
paper/paper250.jpg,paper
paper/paper1021.jpg,paper
plastic/plastic580.jpg,plastic
clothes/clothes3833.jpg,clothes
clothes/clothes4297.jpg,clothes
clothes/clothes3567.jpg,clothes
battery/battery180.jpg,battery
clothes/clothes5075.jpg,clothes
clothes/clothes155.jpg,clothes
clothes/clothes3991.jpg,clothes
clothes/clothes2816.jpg,clothes
biological/biological122.jpg,biological
clothes/clothes4480.jpg,clothes
clothes/clothes621.jpg,clothes
paper/paper419.jpg,paper
brown-glass/brown-glass281.jpg,brown-glass
cardboard/cardboard35.jpg,cardboard
shoes/shoes1583.jpg,shoes
cardboard/cardboard645.jpg,cardboard
biological/biological140.jpg,biological
clothes/clothes651.jpg,clothes
plastic/plastic597.jpg,plastic
clothes/clothes3044.jpg,clothes
clothes/clothes4503.jpg,clothes
battery/battery792.jpg,battery
clothes/clothes886.jpg,clothes
clothes/clothes4973.jpg,clothes
clothes/clothes4598.jpg,clothes
trash/trash34.jpg,trash
clothes/clothes1451.jpg,clothes
clothes/clothes206.jpg,clothes
clothes/clothes1830.jpg,clothes
trash/trash556.jpg,trash
paper/paper536.jpg,paper
biological/biological332.jpg,biological
paper/paper675.jpg,paper
brown-glass/brown-glass151.jpg,brown-glass
paper/paper427.jpg,paper
cardboard/cardboard235.jpg,cardboard
clothes/clothes3709.jpg,clothes
clothes/clothes3034.jpg,clothes
paper/paper413.jpg,paper
clothes/clothes4275.jpg,clothes
green-glass/green-glass241.jpg,green-glass
clothes/clothes4261.jpg,clothes
clothes/clothes2477.jpg,clothes
clothes/clothes2103.jpg,clothes
clothes/clothes5053.jpg,clothes
plastic/plastic642.jpg,plastic
clothes/clothes1358.jpg,clothes
trash/trash75.jpg,trash
clothes/clothes4066.jpg,clothes
trash/trash60.jpg,trash
plastic/plastic388.jpg,plastic
clothes/clothes3252.jpg,clothes
metal/metal739.jpg,metal
clothes/clothes349.jpg,clothes
metal/metal646.jpg,metal
shoes/shoes1414.jpg,shoes
clothes/clothes3018.jpg,clothes
biological/biological759.jpg,biological
clothes/clothes3600.jpg,clothes
biological/biological502.jpg,biological
clothes/clothes3255.jpg,clothes
clothes/clothes4370.jpg,clothes
shoes/shoes760.jpg,shoes
plastic/plastic193.jpg,plastic
clothes/clothes98.jpg,clothes
clothes/clothes460.jpg,clothes
clothes/clothes1529.jpg,clothes
shoes/shoes990.jpg,shoes
clothes/clothes5247.jpg,clothes
metal/metal431.jpg,metal
trash/trash617.jpg,trash
green-glass/green-glass452.jpg,green-glass
plastic/plastic300.jpg,plastic
shoes/shoes1780.jpg,shoes
shoes/shoes1379.jpg,shoes
brown-glass/brown-glass59.jpg,brown-glass
clothes/clothes3472.jpg,clothes
battery/battery14.jpg,battery
battery/battery7.jpg,battery
battery/battery721.jpg,battery
shoes/shoes850.jpg,shoes
clothes/clothes2145.jpg,clothes
plastic/plastic12.jpg,plastic
clothes/clothes2241.jpg,clothes
clothes/clothes781.jpg,clothes
clothes/clothes2927.jpg,clothes
metal/metal146.jpg,metal
paper/paper874.jpg,paper
paper/paper174.jpg,paper
brown-glass/brown-glass140.jpg,brown-glass
shoes/shoes1053.jpg,shoes
clothes/clothes2948.jpg,clothes
clothes/clothes4241.jpg,clothes
clothes/clothes925.jpg,clothes
cardboard/cardboard55.jpg,cardboard
clothes/clothes4639.jpg,clothes
clothes/clothes4201.jpg,clothes
plastic/plastic223.jpg,plastic
plastic/plastic217.jpg,plastic
paper/paper1033.jpg,paper
clothes/clothes1729.jpg,clothes
paper/paper636.jpg,paper
clothes/clothes640.jpg,clothes
clothes/clothes1532.jpg,clothes
metal/metal190.jpg,metal
clothes/clothes920.jpg,clothes
shoes/shoes407.jpg,shoes
cardboard/cardboard429.jpg,cardboard
metal/metal629.jpg,metal
clothes/clothes804.jpg,clothes
clothes/clothes5016.jpg,clothes
clothes/clothes5238.jpg,clothes
shoes/shoes585.jpg,shoes
plastic/plastic615.jpg,plastic
shoes/shoes1874.jpg,shoes
clothes/clothes1409.jpg,clothes
metal/metal761.jpg,metal
clothes/clothes3694.jpg,clothes
clothes/clothes3508.jpg,clothes
battery/battery800.jpg,battery
shoes/shoes753.jpg,shoes
paper/paper998.jpg,paper
clothes/clothes1892.jpg,clothes
shoes/shoes352.jpg,shoes
green-glass/green-glass377.jpg,green-glass
green-glass/green-glass25.jpg,green-glass
green-glass/green-glass554.jpg,green-glass
biological/biological150.jpg,biological
clothes/clothes979.jpg,clothes
brown-glass/brown-glass56.jpg,brown-glass
clothes/clothes653.jpg,clothes
clothes/clothes1476.jpg,clothes
battery/battery315.jpg,battery
plastic/plastic292.jpg,plastic
metal/metal698.jpg,metal
shoes/shoes1176.jpg,shoes
shoes/shoes1254.jpg,shoes
clothes/clothes27.jpg,clothes
trash/trash600.jpg,trash
biological/biological896.jpg,biological
shoes/shoes1375.jpg,shoes
shoes/shoes564.jpg,shoes
green-glass/green-glass560.jpg,green-glass
cardboard/cardboard560.jpg,cardboard
paper/paper415.jpg,paper
clothes/clothes3872.jpg,clothes
cardboard/cardboard90.jpg,cardboard
plastic/plastic588.jpg,plastic
clothes/clothes3938.jpg,clothes
clothes/clothes1556.jpg,clothes
clothes/clothes3789.jpg,clothes
clothes/clothes5275.jpg,clothes
biological/biological361.jpg,biological
battery/battery907.jpg,battery
biological/biological595.jpg,biological
metal/metal416.jpg,metal
cardboard/cardboard61.jpg,cardboard
battery/battery125.jpg,battery
metal/metal543.jpg,metal
clothes/clothes4318.jpg,clothes
biological/biological851.jpg,biological
shoes/shoes716.jpg,shoes
clothes/clothes5269.jpg,clothes
paper/paper447.jpg,paper
clothes/clothes1222.jpg,clothes
paper/paper619.jpg,paper
clothes/clothes4003.jpg,clothes
shoes/shoes672.jpg,shoes
metal/metal539.jpg,metal
clothes/clothes2130.jpg,clothes
clothes/clothes1834.jpg,clothes
cardboard/cardboard659.jpg,cardboard
cardboard/cardboard322.jpg,cardboard
paper/paper389.jpg,paper
clothes/clothes4226.jpg,clothes
clothes/clothes3583.jpg,clothes
clothes/clothes709.jpg,clothes
shoes/shoes887.jpg,shoes
plastic/plastic116.jpg,plastic
battery/battery566.jpg,battery
paper/paper485.jpg,paper
battery/battery184.jpg,battery
clothes/clothes3773.jpg,clothes
clothes/clothes4659.jpg,clothes
paper/paper504.jpg,paper
paper/paper162.jpg,paper
metal/metal503.jpg,metal
shoes/shoes622.jpg,shoes
biological/biological145.jpg,biological
clothes/clothes3357.jpg,clothes
clothes/clothes2407.jpg,clothes
biological/biological340.jpg,biological
shoes/shoes1372.jpg,shoes
biological/biological97.jpg,biological
trash/trash693.jpg,trash
clothes/clothes5032.jpg,clothes
clothes/clothes5274.jpg,clothes
clothes/clothes3526.jpg,clothes
shoes/shoes1739.jpg,shoes
clothes/clothes4841.jpg,clothes
metal/metal766.jpg,metal
brown-glass/brown-glass581.jpg,brown-glass
shoes/shoes1660.jpg,shoes
cardboard/cardboard385.jpg,cardboard
clothes/clothes3136.jpg,clothes
metal/metal714.jpg,metal
paper/paper96.jpg,paper
cardboard/cardboard458.jpg,cardboard
cardboard/cardboard20.jpg,cardboard
paper/paper56.jpg,paper
trash/trash302.jpg,trash
clothes/clothes1628.jpg,clothes
clothes/clothes2181.jpg,clothes
metal/metal340.jpg,metal
clothes/clothes2096.jpg,clothes
cardboard/cardboard674.jpg,cardboard
clothes/clothes874.jpg,clothes
plastic/plastic40.jpg,plastic
paper/paper513.jpg,paper
green-glass/green-glass426.jpg,green-glass
shoes/shoes601.jpg,shoes
clothes/clothes340.jpg,clothes
shoes/shoes1914.jpg,shoes
clothes/clothes2102.jpg,clothes
paper/paper382.jpg,paper
